PublishTime_Pacific,Title,Script,Broll_Keywords,OverlayText,CTA,Hashtags,ZenithFX_Link
2025-11-27 08:00,1% Risk Rule (Forex in 60s) #106,1% Risk Rule (Forex in 60s) #106,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-11-27 11:00,Major vs Minor Pairs (Forex in 60s) #107,Major vs Minor Pairs (Forex in 60s) #107,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-11-27 14:00,Forex Sessions (Forex in 60s) #108,Forex Sessions (Forex in 60s) #108,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-11-27 17:00,What is Slippage? (Forex in 60s) #109,What is Slippage? (Forex in 60s) #109,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-11-27 20:00,Build a Trading Plan (Forex in 60s) #110,Build a Trading Plan (Forex in 60s) #110,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-11-28 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #111,Risk‑to‑Reward (R:R) (Forex in 60s) #111,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-11-28 11:00,Support & Resistance (Forex in 60s) #112,Support & Resistance (Forex in 60s) #112,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-11-28 14:00,Trend vs Range (Forex in 60s) #113,Trend vs Range (Forex in 60s) #113,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-11-28 17:00,Lot Sizes 101 (Forex in 60s) #114,Lot Sizes 101 (Forex in 60s) #114,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-11-28 20:00,Economic Calendar (Forex in 60s) #115,Economic Calendar (Forex in 60s) #115,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-11-29 08:00,Broker Types (Forex in 60s) #116,Broker Types (Forex in 60s) #116,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-11-29 11:00,Swap/Overnight Fees (Forex in 60s) #117,Swap/Overnight Fees (Forex in 60s) #117,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-11-29 14:00,Candlestick Basics (Forex in 60s) #118,Candlestick Basics (Forex in 60s) #118,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-11-29 17:00,Breakouts vs Fakeouts (Forex in 60s) #119,Breakouts vs Fakeouts (Forex in 60s) #119,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-11-29 20:00,Journaling Wins (Forex in 60s) #120,Journaling Wins (Forex in 60s) #120,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-11-30 08:00,What is a Pip? (Forex in 60s) #121,What is a Pip? (Forex in 60s) #121,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-11-30 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #122","Spread, Bid, Ask — Easy (Forex in 60s) #122",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-11-30 14:00,Leverage Explained (Simple) (Forex in 60s) #123,Leverage Explained (Simple) (Forex in 60s) #123,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-11-30 17:00,What is a Stop‑Loss? (Forex in 60s) #124,What is a Stop‑Loss? (Forex in 60s) #124,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-11-30 20:00,Take‑Profit Basics (Forex in 60s) #125,Take‑Profit Basics (Forex in 60s) #125,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-12-01 08:00,1% Risk Rule (Forex in 60s) #126,1% Risk Rule (Forex in 60s) #126,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-12-01 11:00,Major vs Minor Pairs (Forex in 60s) #127,Major vs Minor Pairs (Forex in 60s) #127,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-12-01 14:00,Forex Sessions (Forex in 60s) #128,Forex Sessions (Forex in 60s) #128,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-12-01 17:00,What is Slippage? (Forex in 60s) #129,What is Slippage? (Forex in 60s) #129,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-12-01 20:00,Build a Trading Plan (Forex in 60s) #130,Build a Trading Plan (Forex in 60s) #130,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-12-02 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #131,Risk‑to‑Reward (R:R) (Forex in 60s) #131,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-12-02 11:00,Support & Resistance (Forex in 60s) #132,Support & Resistance (Forex in 60s) #132,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-12-02 14:00,Trend vs Range (Forex in 60s) #133,Trend vs Range (Forex in 60s) #133,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-12-02 17:00,Lot Sizes 101 (Forex in 60s) #134,Lot Sizes 101 (Forex in 60s) #134,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-12-02 20:00,Economic Calendar (Forex in 60s) #135,Economic Calendar (Forex in 60s) #135,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-12-03 08:00,Broker Types (Forex in 60s) #136,Broker Types (Forex in 60s) #136,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-12-03 11:00,Swap/Overnight Fees (Forex in 60s) #137,Swap/Overnight Fees (Forex in 60s) #137,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-12-03 14:00,Candlestick Basics (Forex in 60s) #138,Candlestick Basics (Forex in 60s) #138,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-12-03 17:00,Breakouts vs Fakeouts (Forex in 60s) #139,Breakouts vs Fakeouts (Forex in 60s) #139,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-12-03 20:00,Journaling Wins (Forex in 60s) #140,Journaling Wins (Forex in 60s) #140,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-12-04 08:00,What is a Pip? (Forex in 60s) #141,What is a Pip? (Forex in 60s) #141,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-12-04 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #142","Spread, Bid, Ask — Easy (Forex in 60s) #142",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-12-04 14:00,Leverage Explained (Simple) (Forex in 60s) #143,Leverage Explained (Simple) (Forex in 60s) #143,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-12-04 17:00,What is a Stop‑Loss? (Forex in 60s) #144,What is a Stop‑Loss? (Forex in 60s) #144,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-12-04 20:00,Take‑Profit Basics (Forex in 60s) #145,Take‑Profit Basics (Forex in 60s) #145,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-12-05 08:00,1% Risk Rule (Forex in 60s) #146,1% Risk Rule (Forex in 60s) #146,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-12-05 11:00,Major vs Minor Pairs (Forex in 60s) #147,Major vs Minor Pairs (Forex in 60s) #147,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-12-05 14:00,Forex Sessions (Forex in 60s) #148,Forex Sessions (Forex in 60s) #148,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-12-05 17:00,What is Slippage? (Forex in 60s) #149,What is Slippage? (Forex in 60s) #149,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-12-05 20:00,Build a Trading Plan (Forex in 60s) #150,Build a Trading Plan (Forex in 60s) #150,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-12-06 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #151,Risk‑to‑Reward (R:R) (Forex in 60s) #151,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-12-06 11:00,Support & Resistance (Forex in 60s) #152,Support & Resistance (Forex in 60s) #152,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-12-06 14:00,Trend vs Range (Forex in 60s) #153,Trend vs Range (Forex in 60s) #153,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-12-06 17:00,Lot Sizes 101 (Forex in 60s) #154,Lot Sizes 101 (Forex in 60s) #154,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-12-06 20:00,Economic Calendar (Forex in 60s) #155,Economic Calendar (Forex in 60s) #155,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-12-07 08:00,Broker Types (Forex in 60s) #156,Broker Types (Forex in 60s) #156,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-12-07 11:00,Swap/Overnight Fees (Forex in 60s) #157,Swap/Overnight Fees (Forex in 60s) #157,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-12-07 14:00,Candlestick Basics (Forex in 60s) #158,Candlestick Basics (Forex in 60s) #158,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-12-07 17:00,Breakouts vs Fakeouts (Forex in 60s) #159,Breakouts vs Fakeouts (Forex in 60s) #159,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-12-07 20:00,Journaling Wins (Forex in 60s) #160,Journaling Wins (Forex in 60s) #160,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2025-12-08 08:00,What is a Pip? (Forex in 60s) #161,What is a Pip? (Forex in 60s) #161,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2025-12-08 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #162","Spread, Bid, Ask — Easy (Forex in 60s) #162",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2025-12-08 14:00,Leverage Explained (Simple) (Forex in 60s) #163,Leverage Explained (Simple) (Forex in 60s) #163,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2025-12-08 17:00,What is a Stop‑Loss? (Forex in 60s) #164,What is a Stop‑Loss? (Forex in 60s) #164,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2025-12-08 20:00,Take‑Profit Basics (Forex in 60s) #165,Take‑Profit Basics (Forex in 60s) #165,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
